LocationID	Location	ParentLocationID	Latitude	Longitude	StreamDatumFt	HeadDatumFt	TailDatumFt	BrookfieldDatumFt	River	RiverMile	HydroOrder	USGSID	TimeZone	PlantType	PlantID	NumGenUnits	MaxGenOutput_MW	AvgMaxGenPerUnit_MW	GenThreshold_MW	IsMelMsl	SeepageCfs	ReservoirNum	DrawRateWeekFt	LowNotchFt	MinNavFt	MinNormalFt	MinPowerFt	MinRegulatoryFt	SpillcrestFt	SurchargeFt	TopOfGatesFt	DamTopFt	AllowableFluctuationsFt	FlowMinCushionKcfs	FlowMinNavKcfs	FlowSurchargeKcfs	FlowTopOfGatesKcfs	State	IsBalancingGuide	Owner	FloodStageFt	YearOfClosure	Datum	PrecipitationGage	PoolLevel	PoolLevelOrder	PrescheduleOrder	FlowsheetOrder	Ownership	DamType	AltAbbr1	AltAbbr2	StreamGage	EdsSite	EdsStation	Tw01Max	Tw24Max	DtMax	BpMax	UnitType	TurbineFlowHardMax_CFS	RatedCapacity_MW	GateType	GatePositionType
AVRN7	Asheville	AVRN7	35.622277	-82.578460	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	NC	0		-1.0000	-1	0.000000	Precip	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
B	Browns Ferry Nuclear Plant	B	34.706699	-87.118896	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	TVA	Nuclear	BFN	BFN	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
B-DS	Browns Ferry-Downstream	B	34.704259	-87.118396	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000	Other	-1	-1
B-US	Browns Ferry-Upstream	B	34.704259	-87.118396	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000	Other	-1	-1
BAKN7	Relief	BAKN7	36.046391	-82.298332	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1		EST			-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	NC	0		-1.0000	-1	0.000000	Precip	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
BARK2	Barkley Dam	BARK2	37.024445	-88.222778	0.000000	0.0000	0.0000	0.000000	Cumberland	30.6000	1490		CST		BYH	4	148	37	0	0	0.0000	40.0000	7.0000	-1.0000	353.0000	353.0000	345.0000	-1.0000	325.0000	376.0000	375.0000	388.0000	-1.0000	-1.0000	-1.0000	500.0000	300.0000	KY	0	CORPS	-1.0000	-1	0.000000	None	None	-1	37	20	Cumberland	Non-hydropower	Bark	Bark	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
BARK2_Headwater_for_profile	Barkley  Dam, X-Y data at HP XS in RAS model (for profile calcs)	BARK2_Headwater_for_profile	37.020380	-88.223463	0.000000	0.0000	0.0000	0.000000	None	30.6100	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
BARK2E	Little at Barkley Lake	BARK2E	36.858002	-87.974998	0.000000	0.0000	0.0000	0.000000	Little	-1.0000	1480					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
Barkley_Canal	Barkley Canal	Barkley_Canal	36.980058	-88.238571	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1					-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000		0		-1.0000	-1	0.000000	None	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
BBKT1	Burbank	BBKT1	36.148330	-82.101390	0.000000	0.0000	0.0000	0.000000	None	-1.0000	-1		EST			-1	-1	-1	0	0	0.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	TN	0		-1.0000	-1	0.000000	Precip	None	-1	0	0	None	None	None	None	None	-1	-1	-1.000000	-1.000000	-1.000000	-1.000000		-1	-1
